1	ещё	еще	ADV	_	Degree=Pos	_	_	_	@yad1986m-words#@yad1986m#1299.923#1300.23
588	студию	студия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1470.665#1470.884
589	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1473.769#1473.992
590	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1473.992#1474.215
591	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1474.215#1474.438
592	дома	дома	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1474.438#1474.661
593	студия	студия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1474.661#1474.884
594	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1474.884#1475.107
595	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1475.107#1475.33
596	подвале	подвал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1475.33#1475.557
597	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1476.307#1476.711
598	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1478.173#1478.653
599	#угукает#	#угукает#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.48#1481.638
600	#в#	#в#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.638#1481.796
601	#знак#	#знак#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.796#1481.954
602	#подтверждения#	#подтверждения#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.954#1482.115
603	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1482.846#1483.103
604	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1483.103#1483.36
605	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1483.36#1483.617
606	вот	вот	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1483.617#1483.874
607	крайний	крайний	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1483.874#1484.131
608	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1484.131#1484.388
609	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1484.388#1484.645
610	до	до	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1484.645#1484.902
611	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1484.902#1485.159
612	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1485.159#1485.416
613	когда	когда	SCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1485.416#1485.673
614	полтора	полтора	NUM	_	Case=Gen|Gender=Masc	_	_	_	@aok1990m-words#@aok1990m#1485.673#1485.93
615	месяца	месяц	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1485.93#1486.187
616	назад	назад	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1486.187#1486.444
617	или	или	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1486.444#1486.701
618	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1486.701#1486.958
619	назад	назад	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1486.958#1487.215
620	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1487.215#1487.472
621	на	на	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1487.472#1487.729
622	газе	газ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1487.729#1487.986
623	для	для	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1487.986#1488.243
624	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1488.243#1488.5
625	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1488.5#1488.757
626	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1488.757#1489.014
627	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.014#1489.271
628	долго	долго	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.271#1489.528
629	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.528#1489.785
630	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.785#1490.057
631	ооо	ооо	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1493.192#1493.807
632	уф	уф	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1493.807#1494.422
633	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1494.422#1495.037
634	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1495.037#1495.652
635	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1495.652#1496.267
636	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1496.267#1496.882
637	ммм	ммм	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1496.882#1497.497
638	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1497.497#1498.115
639	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1499.519#1499.951
640	конечно	конечно	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1499.951#1500.384
641	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1500.673#1500.968
642	павлодаре	Павлодар	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1500.968#1501.263
643	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1501.263#1501.558
644	павлодаре	Павлодар	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1501.558#1501.853
645	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1501.853#1502.148
646	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1502.148#1502.443
647	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1502.443#1502.738
648	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1502.738#1503.033
649	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1503.033#1503.328
650	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1503.328#1503.623
651	бывало	бывать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1503.623#1503.918
652	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@aok1990m-words#@aok1990m#1503.918#1504.213
653	недели	неделя	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1504.213#1504.519
654	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1504.73#1504.996
655	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@aok1990m-words#@aok1990m#1504.996#1505.262
656	с	с	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1505.262#1505.528
657	чем-то	что-то	PRON	_	Case=Ins	_	_	_	@aok1990m-words#@aok1990m#1505.528#1505.794
658	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1505.794#1506.06
659	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1506.06#1506.326
660	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1506.326#1506.592
661	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1506.592#1506.858
662	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1506.858#1507.124
663	но	но	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1507.124#1507.39
664	большие	большой	ADJ	_	Animacy=Inan|Case=Nom|Degree=Pos|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1507.39#1507.656
665	сроки	срок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1507.656#1507.923
666	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1508.576#1508.826
667	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1508.826#1509.076
668	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1509.076#1509.326
669	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1509.326#1509.576
670	мм	ммм	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1583.461#1583.779
671	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1583.779#1584.097
672	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1584.097#1584.415
673	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1584.415#1584.733
674	трудно	трудно	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1584.733#1585.051
675	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1585.051#1585.369
676	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1585.369#1585.687
677	с	с	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1585.687#1586.005
678	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1586.005#1586.323
679	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1586.323#1586.641
680	единственное	единственный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1586.641#1586.959
681	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1586.959#1587.277
682	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1587.277#1587.595
683	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1587.595#1587.913
684	телевизор	телевизор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1587.913#1588.231
685	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1588.231#1588.557
686	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1589.403#1589.637
687	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1589.637#1589.871
688	для	для	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1589.871#1590.105
689	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1590.105#1590.339
690	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1590.339#1590.573
691	отдушина	отдушина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1590.573#1590.807
692	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1590.807#1591.041
693	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1591.041#1591.275
694	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1591.275#1591.509
695	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1591.509#1591.743
696	смотреть	смотреть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1591.743#1591.977
697	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1591.977#1592.211
698	всякую	всякий	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1592.211#1592.445
699	хуйню	хуйня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1592.445#1592.692
700	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1593.596#1594.009
701	вплоть	вплоть	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1594.009#1594.422
702	до	до	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1594.422#1594.835
703	каких-нибудь	какой-нибудь	DET	_	Case=Gen|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1594.835#1595.248
704	букиных	Букины	PROPN	_	Animacy=Anim|Case=Gen|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1595.248#1595.661
705	блять	блять	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1595.661#1596.074
706	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1596.074#1596.487
707	вот	вот	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1596.487#1596.903
708	ну	ну	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1598.115#1598.399
709	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1598.399#1598.683
710	сериал	сериал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1598.683#1598.967
711	старый	старый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1598.967#1599.251
712	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1599.251#1599.535
713	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1599.535#1599.819
714	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1599.819#1600.103
715	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1600.103#1600.387
716	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1600.387#1600.671
717	давно	давно	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1600.671#1600.955
718	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1600.955#1601.239
719	конечно	конечно	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1601.239#1601.523
720	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1601.523#1601.807
721	альтернатив	альтернатива	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1601.807#1602.091
722	много	много	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1602.091#1602.384
723	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1602.442#1602.74
724	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1602.74#1603.038
725	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1603.038#1603.336
726	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1603.336#1603.634
727	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1603.634#1603.932
728	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1603.932#1604.23
729	прикалывает	прикалывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1604.23#1604.528
730	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1604.528#1604.826
731	мм	ммм	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1604.826#1605.124
732	сесть	сесть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1605.124#1605.422
733	залипнуть	залипнуть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1605.422#1605.72
734	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1605.72#1606.018
735	ящик	ящик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1606.018#1606.316
736	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1606.316#1606.614
737	часов	час	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1606.614#1606.912
738	на	на	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1606.912#1607.21
739	пять	пять	NUM	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1607.21#1607.508
740	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1607.508#1607.806
741	посидеть	посидеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1607.806#1608.104
742	но	но	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1608.104#1608.402
743	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1608.402#1608.7
744	каждый	каждый	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1608.7#1608.998
745	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1608.998#1609.296
746	конечно	конечно	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1609.296#1609.594
747	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1609.594#1609.892
748	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1609.892#1610.19
749	редко	редко	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1610.19#1610.488
750	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1610.488#1610.788
751	но	но	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1611.538#1611.776
752	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1611.776#1612.014
753	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1612.014#1612.252
754	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1612.252#1612.49
755	телевизор	телевизор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1612.49#1612.728
756	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1612.728#1612.966
757	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1612.966#1613.204
758	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1613.204#1613.442
759	мозги	мозг	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1613.442#1613.68
760	отдыхают	отдыхать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1613.68#1613.918
761	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1613.918#1614.156
762	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1614.156#1614.394
763	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1614.394#1614.634
764	потому	потому	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1614.73#1615.036
765	что	что	SCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1615.036#1615.342
766	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1615.342#1615.648
767	постоянно	постоянно	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1615.648#1615.954
768	как	как	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1615.954#1616.26
769	бы	бы	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1616.26#1616.566
770	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1616.566#1616.872
771	работе	работа	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1616.872#1617.178
772	а	а	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1617.178#1617.484
773	когда	когда	SCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1617.484#1617.79
774	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1617.79#1618.096
775	смотрю	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1618.096#1618.402
776	ящик	ящик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1618.402#1618.708
777	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1618.708#1619.014
778	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1619.014#1619.32
779	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1619.32#1619.626
780	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1619.626#1619.932
781	ааа	ааа	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1619.932#1620.238
782	рыбки	рыбка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1620.238#1620.544
783	плавают	плавать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1620.544#1620.85
784	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1620.85#1621.156
785	облачка	облачко	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1621.156#1621.462
786	чё-то	что-то	PRON	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1621.462#1621.768
787	непонятное	непонятный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1621.768#1622.074
788	#смеется#	#смеется#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1622.074#1622.384